datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
09-03-2012 21:00,Fall,1,0, Clear + Few clouds,29.52,34.09,76,7.0015,184
11/14/2011 20:00,Winter,0,1, Clear + Few clouds,24.6,31.06,53,23.9994,240
08-07-2012 07:00,Fall,0,1, Mist + Cloudy ,28.7,33.335,74,8.9981,502
03-03-2011 17:00,Spring,0,1, Clear + Few clouds,10.66,15.15,22,0,202
4/14/2011 0:00,Summer,0,1, Clear + Few clouds,15.58,19.695,76,8.9981,21
04-07-2012 08:00,Summer,0,0, Clear + Few clouds,13.94,15.91,34,16.9979,123
10-02-2012 07:00,Winter,0,1," Light Snow, Light Rain",23.78,27.275,83,7.0015,260
9/13/2012 1:00,Fall,0,1, Clear + Few clouds,22.14,25.76,77,6.0032,28
8/15/2011 9:00,Fall,0,1, Clear + Few clouds,26.24,29.545,78,22.0028,222
06-09-2012 10:00,Summer,0,0, Clear + Few clouds,28.7,32.575,51,7.0015,466
02-04-2012 05:00,Spring,0,0, Clear + Few clouds,9.84,12.88,81,6.0032,4
1/17/2011 0:00,Spring,1,0, Mist + Cloudy ,8.2,9.85,47,15.0013,17
1/18/2011 18:00,Spring,0,1, Mist + Cloudy ,9.02,11.365,80,11.0014,133
07-09-2011 07:00,Fall,0,0, Clear + Few clouds,27.06,30.305,78,12.998,71
02-12-2012 16:00,Spring,0,0, Clear + Few clouds,8.2,8.335,34,31.0009,164
01-02-2012 22:00,Spring,1,0, Mist + Cloudy ,9.02,10.605,44,19.0012,39
01-05-2011 16:00,Spring,0,1, Clear + Few clouds,12.3,15.91,28,6.0032,89
05-09-2011 05:00,Summer,0,1, Clear + Few clouds,17.22,21.21,77,11.0014,23
06-05-2012 03:00,Summer,0,1," Light Snow, Light Rain",20.5,24.24,82,12.998,5
12/14/2011 16:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,54,7.0015,245
07-04-2012 10:00,Fall,1,0, Clear + Few clouds,32.8,36.365,46,0,447
10/17/2011 13:00,Winter,0,1, Clear + Few clouds,22.96,26.515,46,6.0032,205
3/17/2012 14:00,Spring,0,0, Clear + Few clouds,25.42,31.06,53,6.0032,690
06-01-2011 20:00,Summer,0,1, Mist + Cloudy ,30.34,35.605,79,16.9979,256
7/19/2011 20:00,Fall,0,1, Clear + Few clouds,30.34,36.365,74,6.0032,277
9/13/2012 19:00,Fall,0,1, Clear + Few clouds,26.24,30.305,65,8.9981,674
02-06-2011 21:00,Spring,0,0, Clear + Few clouds,10.66,15.15,60,0,27
9/15/2011 7:00,Fall,0,1, Mist + Cloudy ,25.42,29.545,78,12.998,338
04-03-2011 10:00,Summer,0,0, Clear + Few clouds,16.4,20.455,43,27.9993,215
10-03-2012 13:00,Winter,0,1, Mist + Cloudy ,28.7,33.335,74,7.0015,279
6/13/2011 18:00,Summer,0,1, Clear + Few clouds,28.7,31.82,37,23.9994,586
11/18/2012 12:00,Winter,0,0, Clear + Few clouds,16.4,20.455,62,19.0012,442
04-08-2011 02:00,Summer,0,1," Light Snow, Light Rain",13.94,16.665,76,11.0014,13
10-11-2011 19:00,Winter,0,1, Mist + Cloudy ,23.78,27.275,83,15.0013,318
05-05-2012 15:00,Summer,0,0," Light Snow, Light Rain",27.06,31.06,74,12.998,541
07-05-2012 07:00,Fall,0,1, Clear + Few clouds,31.16,34.85,55,0,343
09-03-2011 09:00,Fall,0,0, Mist + Cloudy ,27.06,31.06,69,16.9979,201
01-10-2011 06:00,Spring,0,1, Clear + Few clouds,4.92,6.06,50,19.0012,31
03-07-2011 04:00,Spring,0,1, Clear + Few clouds,8.2,7.575,80,35.0008,1
03-03-2012 19:00,Spring,0,0, Clear + Few clouds,18.86,22.725,33,11.0014,225
05-10-2011 14:00,Summer,0,1, Mist + Cloudy ,25.42,31.06,33,0,176
05-02-2011 14:00,Summer,0,1, Clear + Few clouds,26.24,30.305,69,15.0013,181
10-10-2012 19:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,46,39.0007,566
09-12-2012 22:00,Fall,0,1, Clear + Few clouds,22.96,26.515,64,6.0032,212
9/15/2011 13:00,Fall,0,1, Mist + Cloudy ,26.24,30.305,65,19.0012,189
12-05-2012 08:00,Winter,0,1, Mist + Cloudy ,18.04,21.97,58,19.0012,759
04-12-2012 17:00,Summer,0,1, Clear + Few clouds,20.5,24.24,27,26.0027,656
05-03-2012 22:00,Summer,0,1, Clear + Few clouds,25.42,29.545,78,0,246
11/16/2011 20:00,Winter,0,1," Light Snow, Light Rain",18.04,21.97,88,26.0027,99
10/19/2012 20:00,Winter,0,1, Clear + Few clouds,21.32,25,77,12.998,229
12-08-2011 09:00,Winter,0,1, Clear + Few clouds,9.84,10.605,52,26.0027,225
05-10-2011 05:00,Summer,0,1, Clear + Few clouds,16.4,20.455,66,15.0013,29
01-12-2011 19:00,Spring,0,1, Clear + Few clouds,7.38,7.575,47,27.9993,83
06-04-2011 11:00,Summer,0,0, Clear + Few clouds,27.06,31.06,36,8.9981,369
08-09-2011 06:00,Fall,0,1, Clear + Few clouds,29.52,33.335,64,0,101
1/17/2011 1:00,Spring,1,0, Mist + Cloudy ,8.2,9.85,44,12.998,16
6/19/2011 11:00,Summer,0,0, Mist + Cloudy ,29.52,33.335,58,6.0032,377
06-04-2011 08:00,Summer,0,0, Clear + Few clouds,24.6,31.06,46,6.0032,125
04-10-2011 00:00,Summer,0,0, Mist + Cloudy ,15.58,19.695,87,6.0032,53
11/18/2012 17:00,Winter,0,0, Mist + Cloudy ,15.58,19.695,66,16.9979,280
03-07-2011 14:00,Spring,0,1, Clear + Few clouds,13.12,14.395,36,27.9993,77
10-06-2011 12:00,Winter,0,1, Clear + Few clouds,22.96,26.515,49,6.0032,226
08-04-2011 03:00,Fall,0,1," Light Snow, Light Rain",27.06,29.545,94,6.0032,3
8/18/2012 12:00,Fall,0,0, Clear + Few clouds,31.16,33.335,37,12.998,654
4/15/2011 11:00,Summer,1,0, Clear + Few clouds,21.32,25,55,12.998,136
12/15/2011 16:00,Winter,0,1," Light Snow, Light Rain",18.86,22.725,72,11.0014,131
05-12-2011 16:00,Summer,0,1, Mist + Cloudy ,26.24,31.06,57,16.9979,288
1/17/2011 2:00,Spring,1,0, Mist + Cloudy ,7.38,8.335,43,16.9979,8
07-08-2011 10:00,Fall,0,1, Mist + Cloudy ,30.34,34.85,70,23.9994,138
11/18/2012 0:00,Winter,0,0, Mist + Cloudy ,12.3,15.15,70,11.0014,129
3/16/2011 15:00,Spring,0,1, Mist + Cloudy ,16.4,20.455,76,16.9979,101
05-07-2012 08:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,82,12.998,639
07-08-2011 04:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,16.9979,11
12-03-2011 12:00,Winter,0,0, Clear + Few clouds,14.76,18.94,50,0,358
5/18/2011 1:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,88,16.9979,12
04-03-2011 01:00,Summer,0,0, Clear + Few clouds,12.3,15.91,61,7.0015,34
11/16/2011 21:00,Winter,0,1," Light Snow, Light Rain",18.04,21.97,88,19.0012,75
08-08-2011 22:00,Fall,0,1, Clear + Few clouds,31.16,35.605,58,7.0015,147
02-06-2012 15:00,Spring,0,1, Clear + Few clouds,17.22,21.21,32,19.0012,171
8/18/2012 20:00,Fall,0,0, Clear + Few clouds,28.7,31.82,45,7.0015,341
04-09-2012 10:00,Summer,0,1, Clear + Few clouds,20.5,24.24,27,32.9975,178
05-12-2011 04:00,Summer,0,1, Clear + Few clouds,17.22,21.21,94,0,6
05-05-2011 20:00,Summer,0,1, Clear + Few clouds,20.5,24.24,34,11.0014,258
9/14/2012 11:00,Fall,0,1, Mist + Cloudy ,27.88,31.82,61,7.0015,280
4/13/2012 19:00,Summer,0,1, Clear + Few clouds,22.14,25.76,24,11.0014,427
02-01-2011 14:00,Spring,0,1, Mist + Cloudy ,9.02,12.88,80,6.0032,54
9/18/2012 17:00,Fall,0,1," Light Snow, Light Rain",24.6,27.275,88,12.998,338
06-12-2012 19:00,Summer,0,1, Clear + Few clouds,27.88,31.82,83,12.998,491
11/13/2011 18:00,Winter,0,0, Clear + Few clouds,21.32,25,27,22.0028,190
9/17/2012 13:00,Fall,0,1, Clear + Few clouds,26.24,30.305,65,16.9979,343
02-10-2011 18:00,Spring,0,1, Clear + Few clouds,6.56,9.09,28,8.9981,160
05-01-2011 02:00,Summer,0,0, Clear + Few clouds,17.22,21.21,77,7.0015,50
2/15/2011 6:00,Spring,0,1, Clear + Few clouds,8.2,9.09,32,22.0028,30
03-10-2011 14:00,Spring,0,1," Light Snow, Light Rain",18.04,21.97,0,19.9995,12
01-07-2012 08:00,Spring,0,0, Clear + Few clouds,9.84,12.88,75,7.0015,64
08-12-2011 10:00,Fall,0,1, Clear + Few clouds,30.34,32.575,33,7.0015,130
8/17/2012 14:00,Fall,0,1, Clear + Few clouds,35.26,12.12,34,27.9993,328
06-01-2012 16:00,Summer,0,1," Light Snow, Light Rain",30.34,34.09,58,30.0026,222
08-11-2012 19:00,Fall,0,0, Mist + Cloudy ,27.06,29.545,89,7.0015,275
05-12-2012 10:00,Summer,0,0, Clear + Few clouds,22.96,26.515,49,6.0032,411
2/17/2011 6:00,Spring,0,1, Clear + Few clouds,12.3,15.15,70,8.9981,47
2/15/2011 9:00,Spring,0,1, Clear + Few clouds,9.02,9.85,29,30.0026,110
4/17/2012 7:00,Summer,0,1, Clear + Few clouds,24.6,31.06,43,16.9979,461
06-08-2011 09:00,Summer,0,1, Clear + Few clouds,31.16,35.605,58,11.0014,202
10/17/2012 11:00,Winter,0,1, Mist + Cloudy ,20.5,24.24,51,6.0032,234
11-12-2012 14:00,Winter,1,0, Clear + Few clouds,23.78,27.275,60,19.0012,444
7/14/2012 0:00,Fall,0,0, Mist + Cloudy ,29.52,33.335,48,6.0032,191
10/13/2012 3:00,Winter,0,0, Clear + Few clouds,13.12,15.15,66,15.0013,15
7/16/2011 6:00,Fall,0,0, Clear + Few clouds,24.6,28.79,78,11.0014,37
08-11-2012 15:00,Fall,0,0, Clear + Few clouds,32.8,36.365,46,19.0012,562
12/16/2012 23:00,Winter,0,0, Mist + Cloudy ,14.76,17.425,93,8.9981,33
07-09-2012 07:00,Fall,0,1," Light Snow, Light Rain",27.06,30.305,83,15.0013,230
3/16/2011 21:00,Spring,0,1, Mist + Cloudy ,17.22,21.21,58,19.0012,78
02-08-2011 06:00,Spring,0,1, Clear + Few clouds,10.66,11.365,70,22.0028,39
03-11-2011 10:00,Spring,0,1, Mist + Cloudy ,13.12,15.15,57,19.9995,78
03-04-2012 12:00,Spring,0,0, Clear + Few clouds,13.94,15.15,42,23.9994,327
03-05-2012 09:00,Spring,0,1, Mist + Cloudy ,9.02,12.88,60,6.0032,197
08-04-2011 10:00,Fall,0,1, Clear + Few clouds,29.52,33.335,71,19.9995,113
11-11-2011 23:00,Winter,1,0, Clear + Few clouds,12.3,15.91,45,6.0032,73
07-02-2012 03:00,Fall,0,1, Mist + Cloudy ,29.52,33.335,54,27.9993,5
01-07-2011 22:00,Spring,0,1, Mist + Cloudy ,7.38,9.85,43,11.0014,36
12/16/2012 22:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,82,12.998,89
12/18/2012 15:00,Winter,0,1, Clear + Few clouds,18.86,22.725,44,32.9975,246
11-05-2011 07:00,Winter,0,0, Clear + Few clouds,10.66,12.12,60,19.0012,34
12-09-2012 19:00,Winter,0,0," Light Snow, Light Rain",15.58,19.695,94,6.0032,122
8/19/2011 4:00,Fall,0,1, Clear + Few clouds,26.24,28.79,83,0,8
4/16/2011 0:00,Summer,0,0, Mist + Cloudy ,14.76,17.425,81,15.0013,43
07-01-2011 02:00,Fall,0,1, Clear + Few clouds,25.42,30.305,69,0,13
12-09-2011 04:00,Winter,0,1, Clear + Few clouds,9.02,13.635,80,0,2
04-06-2012 07:00,Summer,0,1, Clear + Few clouds,12.3,14.395,49,19.0012,246
01-09-2012 01:00,Spring,0,1, Clear + Few clouds,9.84,12.12,60,8.9981,5
08-02-2012 19:00,Fall,0,1, Clear + Few clouds,32.8,39.395,63,11.0014,607
11-01-2012 03:00,Winter,0,1, Clear + Few clouds,13.94,16.665,61,8.9981,15
05-11-2012 19:00,Summer,0,1, Clear + Few clouds,26.24,30.305,23,16.9979,503
3/17/2012 9:00,Spring,0,0, Mist + Cloudy ,18.04,21.97,88,6.0032,321
03-08-2011 02:00,Spring,0,1, Clear + Few clouds,9.84,12.12,52,8.9981,1
05-07-2011 05:00,Summer,0,0, Clear + Few clouds,18.86,22.725,59,8.9981,7
06-07-2011 11:00,Summer,0,1, Mist + Cloudy ,31.16,34.85,52,16.9979,151
06-07-2011 17:00,Summer,0,1, Clear + Few clouds,32.8,36.365,43,16.9979,539
3/16/2012 18:00,Spring,0,1," Light Snow, Light Rain",19.68,23.485,82,6.0032,408
05-05-2012 03:00,Summer,0,0, Clear + Few clouds,23.78,27.275,83,0,32
8/19/2012 8:00,Fall,0,0, Mist + Cloudy ,26.24,30.305,69,7.0015,124
06-08-2011 04:00,Summer,0,1, Clear + Few clouds,25.42,28.79,83,0,6
07-05-2012 02:00,Fall,0,1, Clear + Few clouds,30.34,33.335,51,0,18
2/19/2012 2:00,Spring,0,0, Mist + Cloudy ,12.3,14.395,36,19.0012,48
11-04-2012 22:00,Winter,0,0, Clear + Few clouds,12.3,14.395,52,19.0012,79
2/15/2011 21:00,Spring,0,1, Clear + Few clouds,9.84,14.395,52,0,66
06-02-2012 02:00,Summer,0,0, Mist + Cloudy ,22.14,25.76,88,0,41
1/16/2011 10:00,Spring,0,0, Clear + Few clouds,9.02,10.605,51,19.0012,79
01-02-2012 12:00,Spring,1,0, Clear + Few clouds,11.48,13.635,36,16.9979,202
9/14/2011 12:00,Fall,0,1, Clear + Few clouds,30.34,34.09,58,15.0013,212
03-11-2012 03:00,Spring,0,0, Clear + Few clouds,9.84,12.12,60,8.9981,66
03-06-2012 08:00,Spring,0,1, Clear + Few clouds,6.56,9.09,59,7.0015,501
11-02-2012 19:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,43,19.9995,374
06-03-2012 13:00,Summer,0,0, Clear + Few clouds,27.88,31.82,36,19.0012,686
09-02-2011 08:00,Fall,0,1, Clear + Few clouds,25.42,29.545,78,12.998,456
03-09-2011 09:00,Spring,0,1, Mist + Cloudy ,10.66,12.12,87,16.9979,141
11-10-2012 02:00,Winter,0,0, Clear + Few clouds,13.12,17.425,81,0,44
12-12-2012 18:00,Winter,0,1, Mist + Cloudy ,13.12,15.15,49,15.0013,540
2/15/2011 8:00,Spring,0,1, Clear + Few clouds,8.2,9.09,32,23.9994,223
10-03-2012 21:00,Winter,0,1, Mist + Cloudy ,27.06,31.06,74,0,209
12/14/2012 21:00,Winter,0,1, Clear + Few clouds,12.3,15.15,75,11.0014,172
04-07-2011 22:00,Summer,0,1, Mist + Cloudy ,16.4,20.455,76,12.998,81
03-07-2012 15:00,Spring,0,1, Clear + Few clouds,22.14,25.76,37,30.0026,209
10/19/2012 14:00,Winter,0,1, Clear + Few clouds,27.06,31.06,61,16.9979,365
11-06-2012 13:00,Winter,0,1, Clear + Few clouds,13.94,16.665,46,8.9981,278
09-01-2012 13:00,Fall,0,0, Mist + Cloudy ,33.62,38.635,52,6.0032,504
8/16/2012 16:00,Fall,0,1, Clear + Few clouds,33.62,35.605,32,15.0013,419
02-08-2011 17:00,Spring,0,1, Clear + Few clouds,9.02,9.09,32,39.0007,176
5/13/2011 14:00,Summer,0,1, Mist + Cloudy ,21.32,25,87,19.0012,190
08-12-2011 04:00,Fall,0,1, Clear + Few clouds,25.42,31.06,53,8.9981,5
09-05-2011 15:00,Fall,1,0, Mist + Cloudy ,27.88,31.82,79,19.0012,253
03-06-2011 19:00,Spring,0,0," Light Snow, Light Rain",12.3,12.88,100,32.9975,11
04-08-2011 23:00,Summer,0,1, Mist + Cloudy ,12.3,14.395,93,15.0013,35
10-04-2011 06:00,Winter,0,1, Clear + Few clouds,16.4,20.455,82,7.0015,112
04-06-2011 22:00,Summer,0,1, Clear + Few clouds,18.86,22.725,41,19.0012,84
10-12-2011 03:00,Winter,0,1," Light Snow, Light Rain",22.14,25.76,94,19.9995,2
02-02-2011 18:00,Spring,0,1, Clear + Few clouds,13.94,14.395,42,36.9974,182
04-04-2011 00:00,Summer,0,1, Clear + Few clouds,16.4,20.455,50,15.0013,6
02-07-2012 11:00,Spring,0,1, Clear + Few clouds,14.76,17.425,46,12.998,129
03-09-2011 23:00,Spring,0,1," Light Snow, Light Rain",13.94,16.665,93,12.998,18
10/18/2012 7:00,Winter,0,1, Clear + Few clouds,18.04,21.97,88,16.9979,508
05-10-2011 15:00,Summer,0,1, Mist + Cloudy ,26.24,31.06,33,6.0032,180
04-01-2011 13:00,Summer,0,1, Clear + Few clouds,14.76,16.665,50,23.9994,110
06-09-2012 14:00,Summer,0,0, Clear + Few clouds,33.62,34.85,23,12.998,593
02-12-2012 02:00,Spring,0,0, Mist + Cloudy ,4.1,3.03,58,39.0007,27
10/13/2011 21:00,Winter,0,1, Clear + Few clouds,25.42,28.79,83,12.998,123
10-06-2011 01:00,Winter,0,1, Clear + Few clouds,19.68,23.485,63,12.998,22
06-12-2011 06:00,Summer,0,0, Clear + Few clouds,25.42,28.03,88,7.0015,14
08-03-2011 05:00,Fall,0,1, Mist + Cloudy ,31.16,34.85,55,6.0032,24
04-02-2012 13:00,Summer,0,1, Clear + Few clouds,18.86,22.725,36,19.9995,281
08-01-2011 06:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,6.0032,100
02-07-2012 04:00,Spring,0,1, Mist + Cloudy ,12.3,16.665,70,0,3
07-07-2012 16:00,Fall,0,0, Clear + Few clouds,41,43.18,19,11.0014,294
7/19/2011 4:00,Fall,0,1, Clear + Few clouds,29.52,34.09,70,8.9981,5
05-03-2011 08:00,Summer,0,1, Mist + Cloudy ,22.96,26.515,83,19.0012,459
07-11-2011 01:00,Fall,0,1, Clear + Few clouds,28.7,32.575,61,19.0012,10
07-04-2011 14:00,Fall,1,0, Clear + Few clouds,32.8,36.365,46,0,408
12-01-2011 03:00,Winter,0,1, Clear + Few clouds,10.66,12.12,56,16.9979,7
5/17/2011 15:00,Summer,0,1, Clear + Few clouds,25.42,30.305,69,30.0026,210
5/19/2011 16:00,Summer,0,1, Clear + Few clouds,23.78,27.275,64,12.998,302
08-03-2011 02:00,Fall,0,1, Mist + Cloudy ,31.98,35.605,49,11.0014,11
12-04-2011 23:00,Winter,0,0, Clear + Few clouds,13.94,17.425,87,7.0015,45
4/13/2012 3:00,Summer,0,1, Clear + Few clouds,13.94,16.665,61,11.0014,11
07-12-2011 05:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,6.0032,25
12/16/2011 17:00,Winter,0,1, Mist + Cloudy ,13.12,15.15,45,19.0012,365
02-12-2012 22:00,Spring,0,0, Clear + Few clouds,5.74,7.575,43,11.0014,28
11/13/2012 12:00,Winter,0,1, Clear + Few clouds,13.94,15.91,61,19.0012,196
02-03-2012 14:00,Spring,0,1, Clear + Few clouds,14.76,17.425,46,15.0013,170
08-05-2012 16:00,Fall,0,0, Clear + Few clouds,33.62,37.88,46,16.9979,421
04-10-2012 06:00,Summer,0,1, Clear + Few clouds,13.94,17.425,71,7.0015,103
12/14/2012 10:00,Winter,0,1, Clear + Few clouds,10.66,12.88,81,12.998,190
06-01-2011 08:00,Summer,0,1, Mist + Cloudy ,29.52,34.85,79,12.998,454
05-03-2012 14:00,Summer,0,1, Clear + Few clouds,26.24,30.305,65,12.998,204
12-07-2011 20:00,Winter,0,1," Light Snow, Light Rain",13.94,14.395,87,43.0006,26
09-10-2012 22:00,Fall,0,1, Clear + Few clouds,22.14,25.76,52,8.9981,159
09-03-2011 08:00,Fall,0,0, Clear + Few clouds,26.24,30.305,69,11.0014,89
7/16/2012 22:00,Fall,0,1, Clear + Few clouds,31.16,35.605,62,6.0032,284
6/19/2011 5:00,Summer,0,0, Mist + Cloudy ,27.06,30.305,78,0,19
5/14/2011 9:00,Summer,0,0, Mist + Cloudy ,21.32,25,94,6.0032,100
04-02-2012 17:00,Summer,0,1, Clear + Few clouds,20.5,24.24,29,19.0012,729
04-10-2012 12:00,Summer,0,1, Clear + Few clouds,22.14,25.76,22,19.0012,259
11/18/2011 22:00,Winter,0,1, Clear + Few clouds,10.66,13.635,52,7.0015,97
10-05-2011 03:00,Winter,0,1, Clear + Few clouds,18.86,22.725,82,7.0015,6
01-07-2011 11:00,Spring,0,1, Mist + Cloudy ,8.2,9.85,40,15.0013,67
08-09-2011 12:00,Fall,0,1, Clear + Few clouds,33.62,39.395,56,12.998,185
07-05-2011 17:00,Fall,0,1, Clear + Few clouds,33.62,37.88,46,7.0015,545
04-09-2012 01:00,Summer,0,1, Clear + Few clouds,18.86,22.725,41,8.9981,16
06-10-2011 03:00,Summer,0,1, Clear + Few clouds,27.88,31.82,69,11.0014,6
01-11-2011 15:00,Spring,0,1, Mist + Cloudy ,6.56,9.85,80,6.0032,47
08-11-2012 07:00,Fall,0,0, Clear + Few clouds,26.24,28.79,83,6.0032,62
02-09-2011 05:00,Spring,0,1, Clear + Few clouds,2.46,5.305,45,7.0015,7
7/18/2011 0:00,Fall,0,1, Clear + Few clouds,28.7,33.335,74,8.9981,51
01-01-2012 07:00,Spring,0,0, Clear + Few clouds,10.66,12.88,93,11.0014,7
06-12-2011 00:00,Summer,0,0, Clear + Few clouds,27.06,30.305,78,15.0013,119
07-09-2012 06:00,Fall,0,1," Light Snow, Light Rain",26.24,28.79,89,16.9979,92
11/13/2012 5:00,Winter,0,1, Mist + Cloudy ,13.94,15.91,87,19.0012,18
07-09-2011 11:00,Fall,0,0, Clear + Few clouds,31.98,34.85,46,19.9995,290
08-12-2011 17:00,Fall,0,1, Clear + Few clouds,33.62,35.605,26,0,516
1/14/2012 5:00,Spring,0,0, Clear + Few clouds,5.74,7.575,50,8.9981,4
02-04-2011 21:00,Spring,0,1, Mist + Cloudy ,9.84,12.12,70,11.0014,43
07-12-2011 20:00,Fall,0,1, Clear + Few clouds,33.62,37.12,43,12.998,308
4/17/2012 2:00,Summer,0,1, Clear + Few clouds,22.96,26.515,83,7.0015,4
10/18/2012 15:00,Winter,0,1, Mist + Cloudy ,24.6,30.305,60,12.998,353
12-12-2011 21:00,Winter,0,1, Clear + Few clouds,10.66,15.15,81,0,121
05-10-2011 09:00,Summer,0,1, Mist + Cloudy ,21.32,25,48,7.0015,205
6/18/2012 3:00,Summer,0,1, Mist + Cloudy ,21.32,25,83,15.0013,4
09-10-2012 23:00,Fall,0,1, Clear + Few clouds,22.14,25.76,52,0,93
04-01-2011 05:00,Summer,0,1," Light Snow, Light Rain",9.84,11.365,93,15.0013,12
07-05-2012 21:00,Fall,0,1, Clear + Few clouds,34.44,38.635,47,12.998,323
01-06-2012 00:00,Spring,0,1, Clear + Few clouds,9.02,12.88,75,6.0032,25
09-08-2012 00:00,Fall,0,0, Clear + Few clouds,27.06,29.545,89,16.9979,150
07-05-2011 12:00,Fall,0,1, Clear + Few clouds,32.8,36.365,43,7.0015,201
04-02-2012 06:00,Summer,0,1, Clear + Few clouds,14.76,15.91,71,31.0009,110
2/16/2012 14:00,Spring,0,1," Light Snow, Light Rain",13.12,15.91,81,12.998,31
10/14/2012 6:00,Winter,0,0, Clear + Few clouds,16.4,20.455,82,11.0014,24
9/15/2012 8:00,Fall,0,0, Clear + Few clouds,22.96,26.515,49,27.9993,212
02-09-2012 09:00,Spring,0,1, Clear + Few clouds,8.2,9.85,59,15.0013,238
10-08-2011 08:00,Winter,0,0, Clear + Few clouds,18.86,22.725,82,0,103
01-02-2011 12:00,Spring,0,0, Mist + Cloudy ,14.76,16.665,66,19.9995,93
02-03-2011 23:00,Spring,0,1, Clear + Few clouds,8.2,11.365,47,7.0015,38
07-07-2011 08:00,Fall,0,1, Mist + Cloudy ,28.7,33.335,79,12.998,443
2/17/2011 4:00,Spring,0,1, Clear + Few clouds,13.12,15.91,57,12.998,4
08-11-2012 22:00,Fall,0,0, Mist + Cloudy ,27.06,29.545,89,11.0014,168
10-12-2011 12:00,Winter,0,1," Light Snow, Light Rain",22.14,25.76,88,22.0028,62
10/19/2011 16:00,Winter,0,1," Light Snow, Light Rain",22.96,26.515,94,11.0014,201
7/17/2011 6:00,Fall,0,0, Clear + Few clouds,25.42,29.545,73,11.0014,21
04-04-2011 23:00,Summer,0,1, Mist + Cloudy ,26.24,31.06,47,15.0013,48
2/18/2012 18:00,Spring,0,0, Clear + Few clouds,18.86,22.725,38,19.9995,246
06-01-2012 02:00,Summer,0,1, Clear + Few clouds,26.24,31.06,57,15.0013,16
04-04-2012 08:00,Summer,0,1, Mist + Cloudy ,18.04,21.97,72,7.0015,684
08-06-2012 08:00,Fall,0,1, Mist + Cloudy ,28.7,33.335,79,0,605
05-07-2012 06:00,Summer,0,1, Clear + Few clouds,18.86,22.725,88,7.0015,142
9/15/2012 3:00,Fall,0,0, Clear + Few clouds,24.6,29.545,73,16.9979,37
09-06-2012 07:00,Fall,0,1, Mist + Cloudy ,28.7,33.335,84,7.0015,482
7/19/2012 14:00,Fall,0,1, Clear + Few clouds,35.26,39.395,44,6.0032,197
9/15/2011 12:00,Fall,0,1, Mist + Cloudy ,27.06,31.06,69,19.9995,179
01-04-2011 10:00,Spring,0,1, Mist + Cloudy ,6.56,6.82,69,22.0028,42
10-07-2011 22:00,Winter,0,1, Clear + Few clouds,20.5,24.24,68,0,146
05-08-2011 11:00,Summer,0,0, Clear + Few clouds,23.78,27.275,49,6.0032,340
12/16/2012 14:00,Winter,0,0, Mist + Cloudy ,15.58,19.695,76,8.9981,310
04-11-2012 05:00,Summer,0,1, Clear + Few clouds,11.48,13.635,56,12.998,27
6/18/2011 10:00,Summer,0,0, Clear + Few clouds,29.52,34.09,62,12.998,244
05-01-2012 07:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,94,16.9979,169
10-02-2012 21:00,Winter,0,1," Light Snow, Light Rain",25.42,27.275,94,7.0015,289
05-12-2012 23:00,Summer,0,0, Clear + Few clouds,23.78,27.275,56,6.0032,176
03-10-2011 12:00,Spring,0,1," Light Snow, Light Rain",17.22,21.21,0,15.0013,34
10/17/2011 1:00,Winter,0,1, Clear + Few clouds,22.96,26.515,54,26.0027,17
05-09-2012 04:00,Summer,0,1," Light Snow, Light Rain",22.96,26.515,88,15.0013,5
11/18/2012 8:00,Winter,0,0, Clear + Few clouds,12.3,14.395,75,16.9979,119
09-09-2012 09:00,Fall,0,0, Clear + Few clouds,25.42,30.305,61,16.9979,299
10/13/2012 13:00,Winter,0,0, Clear + Few clouds,18.86,22.725,36,12.998,670
12-03-2012 00:00,Winter,0,1, Mist + Cloudy ,17.22,21.21,82,11.0014,21
12-09-2011 10:00,Winter,0,1, Mist + Cloudy ,12.3,15.15,70,11.0014,126
02-05-2011 14:00,Spring,0,0," Light Snow, Light Rain",9.02,13.635,100,0,55
01-10-2012 10:00,Spring,0,1, Mist + Cloudy ,7.38,9.85,93,11.0014,83
9/18/2011 21:00,Fall,0,0, Mist + Cloudy ,22.14,25.76,68,6.0032,147
12-02-2011 02:00,Winter,0,1, Clear + Few clouds,9.84,14.395,75,0,10
01-09-2012 20:00,Spring,0,1, Mist + Cloudy ,8.2,11.365,86,6.0032,132
11/17/2012 0:00,Winter,0,0, Clear + Few clouds,12.3,15.15,52,11.0014,106
3/14/2011 10:00,Spring,0,1, Clear + Few clouds,13.94,15.91,42,16.9979,84
11/18/2011 13:00,Winter,0,1, Clear + Few clouds,13.94,15.91,31,15.0013,177
09-01-2012 09:00,Fall,0,0, Mist + Cloudy ,31.16,35.605,58,12.998,237
